1198, 1280, 90, 12
1199, 742, 71, 4
1200, 1971, 72, 7
1201, 566, 95, 11
1202, 1627, 87, 2
1203, 925, 50, 14
1204, 1987, 17, 9
1205, 187, 47, 8
1206, 659, 63, 1
1207, 1308, 98, 15
1208, 1604, 88, 4
1209, 1163, 99, 7
1210, 1109, 7, 6
1211, 791, 85, 3
1212, 1537, 34, 11
1213, 1401, 73, 10
1214, 617, 43, 11
1215, 573, 89, 13
1216, 1565, 34, 7
1217, 50, 29, 5
1218, 1027, 22, 5
1219, 1720, 45, 6
1220, 562, 6, 1
1221, 1559, 30, 4
1222, 769, 60, 10
1223, 1435, 32, 5
1224, 1855, 21, 3
1225, 1888, 30, 6
1226, 1339, 33, 10
1227, 779, 26, 4
1228, 275, 69, 11
1229, 337, 95, 7
1230, 1857, 46, 13
1231, 1180, 20, 15
1232, 1133, 9, 6
1233, 1010, 30, 12
1234, 1953, 62, 8
1235, 1561, 38, 4
1236, 48, 51, 8
1237, 492, 81, 2
1238, 1361, 9, 6
1239, 910, 72, 5
1240, 1084, 89, 12
1241, 1293, 66, 12
1242, 1266, 70, 3
1243, 1366, 24, 1
1244, 1277, 33, 4
1245, 538, 63, 10
1246, 1827, 83, 14
1247, 780, 6, 7
1248, 58, 66, 3
1249, 1866, 69, 4
1250, 1735, 24, 3
1251, 1762, 94, 8
1252, 101, 74, 9
1253, 1966, 65, 15
1254, 8, 82, 2
1255, 1059, 18, 15
1256, 1926, 31, 15
1257, 1084, 98, 11
1258, 935, 26, 14
1259, 551, 16, 9
1260, 959, 81, 15
1261, 1754, 62, 8
1262, 1387, 2, 14
1263, 1586, 80, 12
1264, 963, 67, 11
1265, 276, 79, 10
1266, 78, 43, 7
1267, 509, 12, 7
1268, 586, 34, 11
1269, 619, 1, 12
1270, 1017, 23, 1
1271, 1346, 21, 12
1272, 321, 91, 15
1273, 464, 57, 14
1274, 691, 57, 2
1275, 150, 97, 12
1276, 1197, 68, 14
1277, 554, 40, 10
1278, 58, 26, 12
1279, 1849, 90, 1
1280, 930, 55, 5
1281, 961, 96, 4
1282, 1021, 53, 1
1283, 1713, 22, 6
1284, 868, 53, 2
1285, 35, 29, 1
1286, 1362, 75, 2
1287, 925, 79, 1
1288, 397, 21, 12
1289, 1934, 51, 10
1290, 399, 28, 6
1291, 1973, 53, 1
1292, 807, 95, 3
1293, 1095, 78, 14
1294, 657, 38, 7
1295, 570, 40, 2
1296, 652, 15, 3
1297, 618, 76, 14
1298, 1657, 9, 2
1299, 909, 49, 10
1300, 125, 10, 4
1301, 449, 32, 10
1302, 1994, 38, 3
1303, 1608, 25, 9
1304, 791, 7, 5
1305, 1979, 52, 13
1306, 1024, 98, 12
1307, 864, 88, 6
1308, 1223, 70, 11
1309, 620, 19, 1
1310, 775, 63, 12
1311, 897, 31, 5
1312, 81, 45, 14
1313, 1153, 75, 15
1314, 607, 59, 10
1315, 1097, 54, 14
1316, 1175, 93, 4
1317, 1334, 61, 13
1318, 246, 2, 10
1319, 1683, 78, 7
1320, 1984, 28, 13
1321, 168, 46, 7
1322, 577, 81, 14
1323, 1702, 2, 6
1324, 1355, 73, 5
1325, 42, 46, 3
1326, 35, 55, 2
1327, 572, 92, 6
1328, 1402, 50, 5
1329, 1827, 54, 7
1330, 1123, 11, 13
1331, 573, 2, 5
1332, 974, 25, 8
1333, 724, 69, 4
1334, 546, 35, 1
1335, 848, 20, 5
1336, 1232, 25, 10
1337, 108, 20, 6
1338, 1621, 32, 3
1339, 1836, 84, 1
1340, 1439, 96, 6
1341, 1565, 79, 15
1342, 784, 71, 6
1343, 1706, 1, 14
1344, 470, 73, 8
1345, 219, 48, 5
1346, 997, 93, 10
1347, 282, 23, 6
1348, 150, 41, 10
1349, 1049, 94, 9
1350, 471, 17, 2
1351, 1641, 87, 12
1352, 554, 57, 2
1353, 292, 39, 3
1354, 890, 79, 7
1355, 1207, 14, 9
1356, 959, 20, 14
1357, 1725, 18, 4
1358, 764, 47, 10
1359, 32, 17, 15
1360, 654, 80, 3
1361, 139, 44, 1
1362, 238, 38, 7
1363, 1390, 8, 12
1364, 178, 13, 5
1365, 1241, 8, 6
1366, 654, 58, 10
1367, 1866, 57, 8
1368, 451, 21, 6
1369, 1483, 51, 9
1370, 593, 97, 13
1371, 1337, 17, 4
1372, 1092, 86, 10
1373, 1394, 6, 10
1374, 538, 56, 1
1375, 94, 78, 4
1376, 1890, 9, 1
1377, 791, 99, 5
1378, 1868, 41, 9
1379, 770, 37, 3
1380, 1430, 19, 7
1381, 1267, 97, 2
1382, 1118, 66, 9
1383, 1135, 55, 5
1384, 606, 28, 7
1385, 935, 100, 3
1386, 1274, 36, 11
1387, 1818, 72, 9
1388, 186, 42, 3
1389, 1546, 43, 7
1390, 1838, 49, 8
1391, 152, 6, 13
1392, 319, 66, 12
1393, 1409, 60, 15
1394, 221, 71, 8
1395, 751, 30, 2
1396, 732, 77, 11
1397, 188, 84, 15
1398, 1991, 4, 7
1399, 1318, 50, 9
1400, 382, 26, 15
1401, 1309, 76, 4
1402, 1829, 65, 13
1403, 658, 58, 2
1404, 1736, 86, 2
1405, 1996, 29, 2
1406, 1105, 15, 4
1407, 1557, 26, 14
1408, 454, 76, 2
1409, 416, 60, 1
1410, 1806, 22, 11
1411, 696, 84, 4
1412, 195, 94, 3
1413, 421, 21, 6
1414, 977, 75, 1
1415, 450, 69, 9
1416, 1926, 83, 6
1417, 565, 57, 6
1418, 786, 58, 8
1419, 913, 46, 2
1420, 917, 71, 8
1421, 1113, 20, 4
1422, 143, 7, 12
1423, 1656, 11, 7
1424, 1413, 5, 11
1425, 1226, 61, 13
1426, 1533, 91, 15
1427, 708, 95, 13
1428, 923, 45, 4
1429, 1805, 60, 3
1430, 1867, 26, 8
1431, 1830, 100, 3
1432, 1702, 67, 13
1433, 626, 13, 8
1434, 1191, 78, 6
1435, 695, 1, 8
1436, 1187, 38, 1
1437, 707, 9, 15
1438, 1556, 5, 4
1439, 1047, 73, 11
1440, 871, 3, 5
1441, 399, 6, 14
1442, 1284, 63, 12
1443, 1525, 25, 14
1444, 1133, 76, 1
1445, 105, 97, 1
1446, 362, 84, 7
1447, 657, 39, 9
1448, 1098, 85, 1
1449, 1435, 23, 9
1450, 1898, 80, 8
1451, 1803, 34, 7
1452, 175, 48, 15
1453, 673, 62, 12
1454, 1578, 52, 14
1455, 1259, 60, 11
1456, 840, 61, 2
1457, 1138, 1, 12
1458, 1182, 22, 8
1459, 825, 74, 12
1460, 1195, 32, 4
1461, 1480, 41, 8
1462, 265, 74, 12
1463, 1218, 77, 10
1464, 87, 94, 15
1465, 1752, 100, 14
1466, 1592, 9, 13
1467, 847, 65, 2
1468, 1487, 4, 11
1469, 1406, 14, 3
1470, 1562, 91, 15
1471, 1457, 83, 12
1472, 1358, 42, 7
1473, 1545, 48, 7
1474, 1855, 99, 7
1475, 1972, 4, 7
1476, 1406, 47, 14
1477, 57, 80, 11
1478, 1457, 72, 6
1479, 1717, 51, 2
1480, 1459, 92, 10
1481, 450, 35, 3
1482, 1750, 8, 2
1483, 1387, 41, 4
1484, 1985, 27, 15
1485, 1349, 82, 13
1486, 848, 31, 7
1487, 1776, 61, 1
1488, 933, 96, 4
1489, 1912, 90, 2
1490, 689, 59, 9
1491, 182, 100, 12
1492, 928, 62, 8
1493, 1383, 2, 7
1494, 1556, 84, 15
1495, 1488, 24, 1
1496, 976, 21, 14
1497, 1711, 64, 11
1498, 545, 82, 6
1499, 1080, 44, 5
1500, 1171, 61, 15
1501, 337, 17, 5
1502, 184, 33, 7
1503, 311, 80, 12
1504, 1347, 69, 1
1505, 1138, 77, 8
1506, 680, 85, 9
1507, 1193, 8, 4
1508, 1645, 82, 15
1509, 137, 23, 14
1510, 501, 8, 9
1511, 1284, 78, 7
1512, 1729, 34, 4
1513, 1411, 26, 1
1514, 932, 54, 12
1515, 1050, 41, 15
1516, 1384, 61, 12
1517, 899, 89, 11
1518, 1986, 76, 9
1519, 1044, 34, 9
1520, 891, 92, 9
1521, 233, 80, 15
1522, 1069, 45, 3
1523, 173, 76, 15
1524, 1845, 30, 9
1525, 1019, 19, 3
1526, 401, 94, 1
1527, 622, 4, 2
1528, 1700, 84, 14
1529, 1258, 56, 9
1530, 1730, 55, 14
1531, 1213, 2, 10
1532, 1006, 95, 2
1533, 49, 37, 8
1534, 1942, 16, 12
1535, 1063, 38, 2
1536, 559, 36, 10
1537, 1626, 29, 3
1538, 1616, 44, 10
1539, 276, 91, 10
1540, 699, 66, 13
1541, 1254, 54, 14
1542, 46, 90, 10
1543, 1266, 16, 8
1544, 1233, 14, 3
1545, 1066, 40, 15
1546, 322, 85, 8
1547, 153, 86, 13
1548, 1400, 4, 7
1549, 1647, 8, 4
1550, 422, 59, 7
1551, 1011, 43, 2
1552, 822, 77, 6
1553, 1571, 29, 5
1554, 291, 8, 2
1555, 1327, 43, 3
1556, 341, 26, 8
1557, 1885, 44, 3
1558, 1195, 21, 11
1559, 1094, 84, 13
1560, 40, 5, 12
1561, 198, 55, 1
1562, 767, 86, 11
1563, 1497, 1, 2
1564, 1434, 99, 9
1565, 315, 96, 6
1566, 1395, 80, 4
1567, 1526, 96, 9
1568, 736, 11, 10
1569, 730, 84, 9
1570, 169, 24, 13
1571, 1070, 16, 1
1572, 469, 40, 1
1573, 2, 54, 13
1574, 708, 50, 9
1575, 388, 62, 14
1576, 1949, 95, 11
1577, 1059, 74, 10
1578, 1255, 80, 3
1579, 1024, 81, 5
1580, 1381, 44, 7
1581, 83, 5, 15
1582, 1382, 78, 10
1583, 958, 28, 10
1584, 406, 89, 1
1585, 188, 95, 8
1586, 1058, 31, 3
1587, 80, 6, 14
1588, 1506, 96, 5
1589, 1578, 74, 11
1590, 1051, 9, 8
1591, 766, 31, 9
1592, 1142, 23, 10
1593, 101, 18, 12
1594, 1626, 11, 11
1595, 480, 70, 14
1596, 1104, 31, 5
1597, 701, 14, 13
1598, 186, 32, 10
1599, 1249, 48, 9
1600, 1081, 91, 6
1601, 1956, 52, 8
1602, 903, 32, 3
1603, 1594, 79, 8
1604, 17, 44, 7
1605, 1565, 55, 14
1606, 802, 78, 6
1607, 1622, 10, 5
1608, 209, 39, 10
1609, 1603, 5, 13
1610, 981, 62, 4
1611, 1, 34, 9
1612, 685, 19, 15
1613, 938, 5, 14
1614, 1911, 25, 15
1615, 97, 67, 4
1616, 1194, 33, 13
1617, 962, 37, 9
1618, 21, 82, 12
1619, 1856, 27, 10
1620, 1707, 86, 7
1621, 292, 50, 9
1622, 1394, 15, 10
1623, 1563, 83, 15
1624, 907, 86, 9
1625, 1963, 26, 12
1626, 429, 3, 3
1627, 720, 96, 15
1628, 1396, 77, 6
1629, 852, 23, 9
1630, 1283, 90, 12
1631, 514, 94, 2
1632, 187, 78, 1
1633, 351, 78, 7
1634, 727, 18, 9
1635, 1148, 63, 8
1636, 902, 28, 9
1637, 1809, 88, 10
1638, 897, 73, 1
1639, 314, 27, 14
1640, 578, 3, 8
1641, 612, 55, 8
1642, 919, 75, 1
1643, 1186, 11, 8
1644, 1030, 89, 1
1645, 1317, 14, 10
1646, 878, 70, 1
1647, 1471, 62, 15
1648, 1173, 54, 13
1649, 1137, 87, 3
1650, 1646, 47, 7
1651, 808, 6, 10
1652, 976, 16, 3
1653, 756, 32, 13
1654, 973, 19, 1
1655, 1429, 99, 12
1656, 350, 93, 14
1657, 61, 52, 3
1658, 462, 25, 3
1659, 513, 64, 10
1660, 1942, 67, 8
1661, 667, 87, 11
1662, 36, 59, 10
1663, 1642, 95, 11
1664, 1802, 10, 14
1665, 1379, 12, 7
1666, 1389, 91, 2
1667, 294, 14, 5
1668, 1742, 63, 7
1669, 1730, 56, 8
1670, 1149, 57, 15
1671, 1896, 10, 8
1672, 1077, 59, 15
1673, 293, 45, 14
1674, 170, 22, 1
1675, 642, 83, 9
1676, 463, 65, 8
1677, 905, 80, 3
1678, 328, 47, 5
1679, 1706, 34, 5
1680, 654, 70, 2
1681, 522, 85, 8
1682, 333, 21, 7
1683, 1706, 42, 9
1684, 929, 16, 14
1685, 1679, 14, 8
1686, 1576, 76, 9
1687, 476, 47, 8
1688, 181, 33, 8
1689, 1976, 84, 5
1690, 74, 78, 6
1691, 1733, 23, 14
1692, 775, 73, 8
1693, 470, 26, 13
1694, 206, 54, 1
1695, 1370, 83, 8
1696, 816, 90, 14
1697, 790, 1, 14
1698, 1460, 70, 9
1699, 166, 44, 15
1700, 1358, 13, 3
1701, 1924, 21, 13
1702, 1608, 2, 8
1703, 776, 69, 12
1704, 1071, 54, 3
1705, 888, 80, 2
1706, 908, 1, 8
1707, 1748, 76, 11
1708, 817, 91, 7
1709, 171, 61, 14
1710, 1647, 46, 4
1711, 1557, 36, 11
1712, 707, 55, 9
1713, 164, 8, 12
1714, 216, 35, 14
1715, 676, 53, 6
1716, 355, 11, 4
1717, 196, 74, 7
1718, 1371, 80, 4
1719, 585, 26, 14
1720, 560, 56, 12
1721, 1869, 90, 6
1722, 359, 2, 13
1723, 426, 86, 7
1724, 233, 37, 9
1725, 15, 10, 11
1726, 1337, 68, 7
1727, 337, 80, 6
1728, 563, 95, 9
1729, 1845, 28, 9
1730, 94, 76, 11
1731, 587, 86, 3
1732, 546, 16, 4
1733, 1906, 52, 9
1734, 1457, 45, 2
1735, 1632, 90, 12
1736, 665, 43, 12
1737, 1454, 47, 15
1738, 601, 81, 11
1739, 771, 20, 5
1740, 158, 10, 8
1741, 1108, 99, 15
1742, 1240, 73, 11
1743, 1317, 75, 2
1744, 30, 49, 4
1745, 1890, 4, 8
1746, 912, 31, 1
1747, 1175, 41, 3
1748, 1712, 7, 12
1749, 1299, 63, 10
1750, 512, 1, 7
1751, 514, 88, 12
1752, 1257, 69, 12
1753, 159, 32, 15
1754, 1119, 44, 9
1755, 1009, 69, 1
1756, 1088, 12, 13
1757, 1609, 74, 15
1758, 1546, 35, 6
1759, 35, 91, 1
1760, 1804, 57, 1
1761, 391, 86, 14
1762, 908, 47, 3
1763, 1490, 26, 1
1764, 1950, 4, 15
1765, 249, 82, 7
1766, 1307, 98, 15
1767, 226, 31, 12
1768, 944, 64, 6
1769, 1663, 35, 5
1770, 1799, 74, 14
1771, 1970, 48, 6
1772, 428, 12, 15
1773, 1842, 23, 1
1774, 548, 29, 9
1775, 1871, 56, 3
1776, 1100, 29, 5
1777, 1064, 24, 7
1778, 4, 42, 14
1779, 168, 35, 5
1780, 589, 8, 13
1781, 1472, 79, 5
1782, 462, 99, 12
1783, 1961, 7, 5
1784, 1267, 64, 6
1785, 1112, 32, 1
1786, 1931, 85, 2
1787, 1843, 33, 9
1788, 1486, 63, 4
1789, 750, 70, 12
1790, 1963, 71, 3
1791, 778, 3, 4
1792, 56, 56, 9
1793, 1265, 47, 4
1794, 1609, 72, 14
1795, 657, 93, 5
1796, 1767, 51, 2
1797, 1770, 35, 10
1798, 1300, 92, 5
1799, 911, 68, 15
1800, 444, 70, 15
1801, 233, 7, 8
1802, 417, 3, 12
1803, 137, 41, 6
1804, 20, 67, 10
1805, 477, 17, 4
1806, 1211, 76, 7
1807, 1078, 100, 5
1808, 1359, 37, 13
1809, 1413, 93, 5
1810, 1985, 80, 1
1811, 524, 1, 12
1812, 1273, 87, 10
1813, 865, 38, 2
1814, 449, 25, 3
1815, 1731, 68, 13
1816, 984, 13, 11
1817, 184, 91, 7
1818, 1398, 94, 9
1819, 461, 28, 3
1820, 1951, 78, 8
1821, 302, 33, 9
1822, 44, 62, 12
1823, 1074, 69, 3
1824, 1268, 21, 14
1825, 1221, 37, 14
1826, 1740, 88, 2
1827, 816, 23, 10
1828, 297, 66, 12
1829, 1055, 27, 5
1830, 1788, 66, 6
1831, 159, 47, 4
1832, 1011, 24, 3
1833, 1642, 43, 7
1834, 1074, 84, 2
1835, 35, 97, 11
1836, 1367, 72, 12
1837, 1378, 7, 9
1838, 1432, 30, 9
1839, 1111, 21, 7
1840, 958, 36, 7
1841, 952, 7, 12
1842, 605, 31, 9
1843, 538, 40, 1
1844, 1845, 90, 7
1845, 1448, 100, 12
1846, 1583, 86, 9
1847, 1925, 99, 6
1848, 17, 77, 5
1849, 687, 53, 1
1850, 443, 58, 7
1851, 365, 47, 12
1852, 1739, 21, 3
1853, 1422, 90, 5
1854, 566, 75, 8
1855, 140, 71, 12
1856, 501, 6, 6
1857, 1346, 47, 6
1858, 1707, 69, 9
1859, 32, 62, 10
1860, 1093, 75, 3
1861, 1972, 24, 9
1862, 563, 2, 4
1863, 1481, 30, 13
1864, 161, 63, 11
1865, 823, 29, 2
1866, 367, 23, 10
1867, 68, 62, 14
1868, 1623, 57, 4
1869, 1889, 89, 11
1870, 300, 52, 12
1871, 464, 63, 14
1872, 1942, 87, 10
1873, 607, 82, 13
1874, 584, 82, 8
1875, 392, 50, 14
1876, 352, 68, 6
1877, 1383, 6, 13
1878, 1691, 86, 7
1879, 145, 79, 7
1880, 36, 86, 5
1881, 1035, 10, 7
1882, 126, 96, 13
1883, 1631, 78, 9
1884, 869, 98, 12
1885, 1893, 45, 9
1886, 588, 93, 12
1887, 613, 91, 10
1888, 59, 3, 7
1889, 761, 48, 4
1890, 1932, 56, 2
1891, 1764, 70, 10
1892, 931, 17, 10
1893, 1704, 79, 3
1894, 1075, 93, 1
1895, 1684, 24, 13
1896, 692, 26, 12
1897, 309, 26, 1
1898, 764, 84, 10
1899, 497, 79, 10
1900, 1236, 75, 4
1901, 1431, 41, 3
1902, 1369, 97, 7
1903, 828, 17, 9
1904, 593, 82, 3
1905, 554, 30, 2
1906, 486, 82, 6
1907, 933, 28, 3
1908, 841, 19, 11
1909, 697, 93, 7
1910, 849, 91, 15
1911, 1967, 2, 3
1912, 1838, 39, 3
1913, 1604, 90, 8
1914, 1872, 30, 2
1915, 1479, 99, 8
1916, 1397, 77, 3
1917, 1491, 85, 4
1918, 1771, 38, 4
1919, 1794, 1, 9
1920, 15, 48, 8
1921, 59, 31, 5
1922, 266, 58, 8
1923, 1702, 1, 13
1924, 441, 75, 2
1925, 457, 2, 14
1926, 585, 63, 7
1927, 1607, 53, 2
1928, 636, 8, 13
1929, 674, 13, 2
1930, 974, 98, 3
1931, 1412, 53, 1
1932, 1416, 42, 13
1933, 1193, 74, 4
1934, 1213, 39, 15
1935, 438, 31, 1
1936, 1447, 47, 12
1937, 127, 19, 6
1938, 1364, 36, 5
1939, 1900, 7, 9
1940, 94, 62, 11
1941, 294, 53, 11
1942, 1604, 20, 15
1943, 1743, 61, 8
1944, 1022, 91, 2
1945, 924, 34, 12
1946, 621, 23, 15
1947, 673, 24, 7
1948, 659, 69, 11
1949, 1764, 1, 4
1950, 713, 71, 14
1951, 1007, 68, 15
1952, 541, 31, 9
1953, 956, 72, 2
1954, 394, 4, 15
1955, 251, 73, 12
1956, 639, 1, 12
1957, 743, 24, 7
1958, 906, 29, 8
1959, 1689, 83, 2
1960, 329, 86, 2
1961, 925, 98, 2
1962, 1771, 48, 15
1963, 166, 16, 1
1964, 1180, 38, 4
1965, 934, 46, 12
1966, 980, 26, 12
1967, 1354, 52, 3
1968, 543, 18, 7
1969, 196, 50, 9
1970, 424, 96, 5
1971, 216, 98, 8
1972, 175, 96, 4
1973, 819, 31, 3
1974, 981, 70, 10
1975, 544, 81, 14
1976, 978, 42, 10
1977, 540, 94, 13
1978, 1750, 83, 3
1979, 599, 9, 9
1980, 1426, 94, 1
1981, 1330, 44, 8
1982, 852, 54, 4
1983, 1881, 76, 14
1984, 1689, 14, 10
1985, 218, 91, 3
1986, 866, 99, 12
1987, 1341, 74, 6
1988, 1073, 16, 12
1989, 1548, 60, 1
1990, 1543, 49, 11
1991, 476, 34, 4
1992, 688, 29, 4
1993, 1636, 100, 1
1994, 1830, 33, 5
1995, 339, 53, 6
1996, 990, 87, 7
1997, 1801, 35, 6
1998, 128, 50, 11
1999, 1700, 56, 6
2000, 1713, 81, 4
2001, 649, 4, 4
2002, 1954, 25, 11
2003, 1069, 87, 7
2004, 257, 43, 12
2005, 1556, 47, 9
2006, 1460, 6, 3
2007, 47, 34, 13
2008, 1209, 64, 3
2009, 1533, 87, 9
2010, 866, 73, 7
2011, 822, 60, 8
2012, 1319, 80, 14
2013, 177, 95, 10
2014, 1238, 35, 3
2015, 1307, 80, 9
2016, 68, 73, 4
2017, 1992, 45, 7
2018, 1199, 71, 10
2019, 1460, 2, 3
2020, 87, 47, 11
2021, 1516, 4, 15
2022, 292, 49, 7
2023, 802, 86, 3
2024, 631, 36, 11
2025, 1802, 19, 5
2026, 1402, 40, 13
2027, 1021, 95, 8
2028, 769, 18, 4
2029, 1081, 42, 1
2030, 476, 51, 2
2031, 683, 17, 15
2032, 82, 85, 5
2033, 1572, 10, 1
2034, 1210, 49, 3
2035, 1001, 83, 4
2036, 320, 70, 6
2037, 1652, 98, 10
2038, 1002, 51, 1
2039, 1899, 94, 15
2040, 1652, 49, 12
2041, 841, 6, 2
2042, 1781, 85, 9
2043, 1899, 51, 5
2044, 1589, 35, 11
2045, 1330, 39, 9
2046, 831, 44, 8
2047, 1912, 88, 14
2048, 194, 19, 9
2049, 1602, 12, 7
2050, 1764, 94, 4
2051, 704, 23, 11
2052, 735, 24, 15
2053, 262, 32, 10
2054, 876, 14, 14
2055, 238, 38, 8
2056, 1540, 49, 1
2057, 1731, 69, 4
2058, 1354, 11, 10
2059, 1748, 76, 11
2060, 1392, 57, 2
2061, 828, 72, 6
2062, 1801, 91, 9
2063, 217, 76, 15
2064, 1891, 21, 1
2065, 1169, 10, 12
2066, 750, 62, 8
2067, 1929, 22, 12
2068, 667, 89, 9
2069, 628, 95, 14
2070, 713, 54, 13
2071, 235, 20, 6
2072, 1431, 62, 6
2073, 1797, 17, 7
2074, 1526, 93, 6
2075, 372, 10, 2
2076, 1455, 31, 3
2077, 183, 33, 7
2078, 1540, 40, 8
2079, 1468, 86, 7
2080, 198, 63, 11
2081, 792, 42, 6
2082, 519, 10, 2
2083, 94, 14, 14
2084, 39, 2, 9
2085, 760, 19, 11
2086, 778, 97, 4
2087, 110, 1, 5
2088, 861, 7, 8
2089, 1204, 40, 15
2090, 1505, 48, 2
2091, 527, 57, 9
2092, 48, 13, 6
2093, 1180, 32, 4
2094, 1917, 97, 11
2095, 992, 16, 9
2096, 769, 15, 10
2097, 1264, 71, 15
2098, 710, 5, 13
2099, 1235, 37, 8
2100, 975, 8, 1
2101, 126, 42, 3
2102, 733, 15, 11
2103, 112, 92, 14
2104, 551, 39, 12
2105, 363, 69, 13
2106, 1732, 24, 4
2107, 1845, 84, 11
2108, 1706, 51, 8
2109, 386, 90, 8
2110, 289, 73, 1
2111, 599, 20, 7
2112, 1457, 69, 12
2113, 673, 36, 4
2114, 439, 67, 9
2115, 402, 47, 6
2116, 602, 16, 4
2117, 520, 25, 12
2118, 48, 91, 7
2119, 255, 53, 15
2120, 1800, 31, 11
2121, 25, 99, 2
2122, 1993, 69, 10
2123, 49, 83, 12
2124, 1651, 49, 13
2125, 483, 59, 2
2126, 404, 9, 12
2127, 881, 41, 10
2128, 449, 12, 7
2129, 1316, 22, 5
2130, 1489, 89, 15
2131, 873, 55, 3
2132, 1906, 17, 11
2133, 1960, 19, 13
2134, 1950, 29, 3
2135, 1402, 60, 9
2136, 1127, 34, 4
2137, 1908, 67, 8
2138, 1639, 48, 8
2139, 1923, 76, 12
2140, 1678, 29, 7
2141, 1971, 95, 10
2142, 987, 31, 9
2143, 920, 90, 11
2144, 1606, 76, 10
2145, 1526, 56, 6
2146, 1452, 94, 13
2147, 1602, 90, 2
2148, 883, 80, 1
2149, 885, 9, 15
2150, 817, 99, 11
2151, 1703, 43, 11
2152, 1957, 14, 4
2153, 697, 5, 3
2154, 1010, 76, 13
2155, 355, 54, 1
2156, 625, 74, 6
2157, 51, 24, 5
2158, 1425, 30, 12
2159, 1151, 53, 4
2160, 1433, 29, 15
2161, 1993, 30, 2
2162, 504, 4, 5
2163, 495, 50, 5
2164, 1100, 54, 2
2165, 869, 9, 11
2166, 1062, 83, 2
2167, 1106, 56, 3
2168, 955, 56, 5
2169, 306, 10, 2
2170, 1707, 18, 12
2171, 310, 24, 10
2172, 538, 44, 8
2173, 1645, 34, 12
2174, 387, 6, 1
2175, 1062, 55, 13
2176, 1218, 56, 4
2177, 1964, 33, 5
2178, 223, 24, 3
2179, 540, 27, 11
2180, 1237, 82, 2
2181, 1294, 86, 4
2182, 127, 85, 15
2183, 96, 31, 15
2184, 1270, 21, 6
2185, 905, 64, 4
2186, 1786, 78, 14
2187, 49, 37, 7
2188, 692, 12, 12
2189, 1110, 47, 2
2190, 1435, 84, 2
2191, 1151, 39, 9
2192, 1233, 48, 3
2193, 1918, 63, 8
2194, 1803, 90, 5
2195, 824, 33, 6
2196, 1793, 70, 7
2197, 622, 9, 2
2198, 1059, 61, 8
2199, 1779, 3, 12
2200, 948, 83, 14
2201, 754, 89, 4
2202, 1289, 99, 8
2203, 913, 9, 8
2204, 1342, 67, 10
2205, 277, 96, 15
2206, 199, 70, 15
2207, 105, 69, 13
2208, 1304, 70, 13
2209, 603, 68, 12
2210, 1018, 29, 12
2211, 1268, 33, 14
2212, 1954, 90, 2
2213, 1083, 8, 14
2214, 219, 85, 9
2215, 472, 4, 10
2216, 62, 46, 8
2217, 490, 20, 14
2218, 1463, 22, 8
2219, 488, 44, 5
2220, 658, 97, 8
2221, 1199, 79, 10
2222, 350, 92, 12
2223, 815, 28, 5
2224, 161, 81, 6
2225, 1201, 90, 10
2226, 456, 72, 5
2227, 737, 59, 11
2228, 314, 51, 9
2229, 1021, 15, 6
2230, 1506, 25, 7
2231, 91, 49, 7
2232, 967, 33, 12
2233, 411, 46, 1
2234, 243, 59, 11
2235, 80, 18, 1
2236, 1792, 78, 11
2237, 486, 97, 3
2238, 1530, 61, 9
2239, 274, 99, 8
2240, 481, 48, 6
2241, 970, 36, 1
2242, 898, 63, 4
2243, 768, 18, 12
2244, 1745, 39, 1
2245, 1429, 93, 14
2246, 63, 90, 7
2247, 1401, 72, 9
2248, 337, 9, 3
2249, 1907, 32, 5
2250, 926, 17, 12
2251, 1214, 46, 14
2252, 666, 11, 8
2253, 1770, 20, 6
2254, 524, 100, 1
2255, 12, 81, 5
2256, 1723, 76, 13
2257, 1332, 80, 7
2258, 1693, 92, 7
2259, 803, 4, 2
2260, 1054, 58, 12
2261, 775, 27, 13
2262, 1523, 75, 11
2263, 1699, 69, 6
2264, 1204, 2, 3
2265, 989, 68, 4
2266, 35, 32, 2
2267, 1845, 33, 6
2268, 1516, 29, 2
2269, 1968, 93, 13
2270, 815, 66, 5
2271, 491, 83, 14
2272, 1516, 21, 1
2273, 670, 40, 2
2274, 912, 95, 11
2275, 1793, 75, 15
2276, 237, 7, 15
2277, 1576, 69, 15
2278, 64, 91, 6
2279, 1117, 53, 7
2280, 1070, 20, 2
2281, 278, 43, 12
2282, 381, 37, 10
2283, 1075, 14, 12
2284, 309, 90, 10
2285, 1230, 86, 13
2286, 972, 91, 10
2287, 478, 90, 8
2288, 1106, 46, 2
2289, 1574, 46, 8
2290, 1695, 69, 5
2291, 400, 48, 7
2292, 1167, 87, 8
2293, 938, 100, 14
2294, 820, 95, 2
2295, 980, 71, 11
2296, 71, 71, 8
2297, 1192, 68, 4
2298, 1297, 69, 14
2299, 1602, 9, 14
2300, 1505, 79, 12
2301, 1946, 75, 9
2302, 1503, 43, 2
2303, 235, 33, 12
2304, 1365, 53, 13
2305, 1780, 27, 7
2306, 532, 48, 7
2307, 305, 52, 8
2308, 784, 97, 3
2309, 1409, 43, 7
2310, 51, 30, 12
2311, 122, 94, 1
2312, 635, 71, 1
2313, 1612, 14, 1
2314, 1493, 82, 9
2315, 894, 100, 12
2316, 88, 96, 10
2317, 1449, 89, 14
